Time x_cm_1 y_cm_1 x_cm_2 y_cm_2 x_cm_3 y_cm_3 x_cm_4 y_cm_4 x_cm_5 y_cm_5 x_cm_6 y_cm_6 x_cm_7 y_cm_7 x_cm_8 y_cm_8 x_cm_9 y_cm_9 x_cm_10 y_cm_10
2048 0.4848 2.2680 49.0280 2.5095 71.7683 2.5081 41.8987 2.4887 105.5286 2.3826 169.3140 2.9632 -4.1356 2.9807 16.0963 2.5447 155.8381 1.9447 150.8654 2.3478
2049 1.4765 2.4175 50.1741 2.3147 70.7015 2.3901 42.9260 2.3500 104.7129 2.4633 169.5096 3.2180 -4.2650 2.9616 15.4999 2.5380 154.8512 2.1605 151.1632 2.3756
2050 2.8206 2.5679 51.2128 2.3460 69.2635 2.3686 44.4479 2.4105 103.3254 2.5236 169.7051 3.0197 -4.2575 2.7435 14.8056 2.3945 153.7627 2.0503 151.5161 2.4761
2051 3.9873 2.7123 52.4122 2.5458 67.6343 2.5310 45.7148 2.4937 102.5756 2.5574 169.8517 2.8593 -4.0019 2.7220 13.8026 2.5285 152.5661 2.2589 152.1011 2.4902
2052 5.3348 2.5458 54.0351 2.4215 66.2601 2.4163 47.0627 2.6898 101.7670 2.4579 169.3231 2.5023 -4.0305 2.5985 13.4421 2.5359 151.4313 2.2470 152.3105 2.4099
2053 6.1819 2.4776 55.4844 2.4846 65.1569 2.3620 48.2102 2.5573 101.8659 2.4454 169.1109 2.3366 -4.2020 2.1642 13.1627 2.4278 150.2765 2.4235 152.0713 2.4346
2054 6.6775 2.4508 57.1544 2.4939 63.5621 2.3317 49.3532 2.7175 101.4415 2.5749 168.3768 2.3431 -4.6829 1.8836 13.1451 2.4609 148.9563 2.3291 152.3198 2.4909
2055 7.7577 2.6175 58.5893 2.2253 62.4940 2.4512 50.5187 2.3541 101.0614 2.5257 168.1853 2.2340 -5.3619 1.4681 12.6351 2.5409 147.6740 2.2672 152.3835 2.4278
2056 8.4814 2.8618 59.3522 2.6125 61.4430 2.4776 51.6505 2.6792 100.7438 2.5696 167.7488 2.1801 -5.0114 1.4829 12.5194 2.5461 146.2188 2.5702 152.6270 2.3456
2057 9.0949 2.8001 60.5791 2.6807 59.9312 2.6095 52.6882 2.4684 100.5332 2.4816 167.3192 2.2337 -5.3080 1.6773 12.9512 2.5036 144.4372 2.4899 153.0108 2.4936
2058 10.4220 2.7986 61.7535 2.6272 58.4140 2.6213 53.6238 2.2632 100.0089 2.4367 166.6198 1.8377 -5.5024 1.4332 13.3140 2.5809 143.2639 2.4057 152.8255 2.4698
2059 11.4186 2.7421 62.8778 2.2673 56.9806 2.4354 54.9160 2.4908 99.8011 2.4748 165.9294 1.7420 -6.0449 1.6919 13.6147 2.4406 142.0343 2.5520 152.7030 2.4898
2060 12.5383 2.7609 64.4061 2.5123 55.5517 2.4328 55.9178 2.5224 99.8267 2.5082 165.2083 1.8580 -6.0861 1.8135 14.0390 2.4526 140.7592 2.4931 152.8403 2.5145
2061 13.0219 2.4053 65.8036 2.6074 54.1917 2.6844 56.9154 2.5629 100.0819 2.5305 164.7314 2.0213 -5.9497 1.7699 14.4680 2.3897 139.3080 2.5361 152.9713 2.4942
2062 13.7411 2.5041 66.7938 2.6028 52.7547 2.6026 58.0389 2.5944 100.4626 2.5151 164.2230 2.0966 -5.3401 2.1009 15.1392 2.6237 138.3242 2.4580 152.8194 2.4597
2063 14.5986 2.3888 68.6158 2.5225 51.5008 2.5729 59.0019 2.4823 100.5788 2.5826 163.3721 2.3737 -5.0217 2.1964 16.1997 2.6560 137.0746 2.4844 152.5285 2.4533
2064 14.9691 2.5052 69.9729 2.6763 50.2283 2.6323 59.7195 2.5364 100.7601 2.5638 162.6071 2.4594 -5.0530 2.2007 17.4074 2.4979 135.6346 2.5071 152.5481 2.5100
2065 15.4015 2.4665 71.1781 2.6279 48.6790 2.4681 60.2734 2.3566 100.9528 2.5199 161.7502 2.5380 -4.8811 2.2602 18.0726 2.5101 134.6762 2.3784 152.5897 2.5425
2066 15.7331 2.4251 72.2726 2.5288 47.3147 2.4388 61.0141 2.4187 101.5185 2.5482 160.8112 2.7294 -4.6545 2.3706 19.2380 2.5093 133.5848 2.4544 152.7628 2.5322
2067 15.9444 2.4348 73.5464 2.5034 46.0998 2.5922 60.6503 2.4451 102.0824 2.4465 159.8865 2.7048 -4.4290 2.4496 20.5266 2.3077 131.6274 2.5398 153.2445 2.3807
2068 16.1834 2.4898 74.5868 2.4940 44.7426 2.4297 60.8728 2.4584 103.0645 2.3788 158.6571 2.9417 -4.4464 2.2767 22.0084 2.4577 130.3513 2.4641 153.2475 2.4805
2069 16.3676 2.4610 75.7239 2.5603 43.1585 2.4166 61.1670 2.4369 104.0060 2.3879 157.4513 2.7422 -4.1096 2.6224 23.5221 2.7270 128.8863 2.4548 153.8770 2.4145
2070 16.0518 2.5008 76.8518 2.3774 41.6868 2.5482 61.3067 2.4562 104.8009 2.3573 156.4336 2.6305 -3.8892 2.6276 24.8225 2.4114 127.5573 2.3869 154.2163 2.4991
2071 16.0855 2.5232 78.2120 2.4269 40.7170 2.3687 61.0033 2.4273 105.8233 2.4944 155.5482 2.6378 -4.1128 2.7062 26.1085 2.4452 126.2060 2.7688 155.0868 2.5495
2072 15.8423 2.5622 79.6287 2.4804 39.0078 2.4699 61.0296 2.4754 107.1631 2.6232 154.1812 2.2990 -3.8191 2.7093 27.1807 2.5860 124.7536 2.4857 155.6474 2.4927
2073 15.6747 2.5328 81.0310 2.4987 37.4583 2.4053 60.4166 2.4820 108.2204 2.6079 152.8305 2.3174 -3.7329 3.0366 28.7953 2.4390 123.5778 2.3736 156.1768 2.3928
2074 15.3038 2.6287 82.0015 2.6460 36.1547 2.5882 60.1804 2.4743 109.6582 2.4177 151.7397 2.4643 -4.1872 3.1303 30.2953 2.3847 122.4260 2.3745 156.4290 1.9384
2075 14.6893 2.5354 82.8902 2.4114 34.8063 2.4852 59.9780 2.5157 111.2262 2.4193 150.4098 2.5619 -4.8607 3.5548 32.0058 2.3087 120.9184 2.2952 157.0277 1.7740
2076 14.4014 2.4771 83.8410 2.4127 33.4395 2.5739 59.6018 2.4269 112.2195 2.5859 149.0249 2.5850 -4.6577 3.7920 33.0201 2.3302 119.0951 2.4444 157.4804 1.5957
2077 13.4421 2.6252 84.7574 2.5276 32.0237 2.4293 59.1782 2.4143 113.1372 2.5551 147.6493 2.4022 -4.9341 4.0804 34.5488 2.4982 117.5592 2.6412 158.0044 1.5500
2078 12.9140 2.5548 85.7929 2.4090 30.4387 2.5960 58.7938 2.5100 114.2840 2.4775 146.7850 2.2332 -5.3027 4.2992 36.0078 2.5153 116.7701 2.5089 158.9161 1.2445
2079 11.9215 2.3323 86.6468 2.4973 29.2173 2.4795 58.3576 2.5461 115.7038 2.3107 145.6090 2.4027 -4.9174 4.7352 37.3141 2.4844 115.3762 2.6560 159.5138 1.0444
2080 11.1005 2.9095 87.2883 2.5248 27.9754 2.5515 57.7880 2.4913 116.8816 2.4117 144.2652 2.4716 -5.0406 4.9351 38.4894 2.3647 113.9589 2.5122 160.5833 0.8338
2081 9.4569 3.1357 87.6187 2.6194 26.4422 2.4187 56.9541 2.5096 118.0341 2.4432 143.0666 2.4967 -5.2586 5.0220 39.8852 2.5409 112.8641 2.2969 161.7383 0.8860
2082 7.9099 3.3032 88.1521 2.5680 24.8114 2.3355 56.1520 2.5444 119.3074 2.4743 141.3402 2.4601 -5.0243 5.1485 41.2185 2.4151 111.1248 2.6325 162.4029 0.8579
2083 6.4022 3.6005 87.9687 2.5364 24.3816 2.4106 56.2698 2.5561 120.8503 2.4191 140.2576 2.4993 -4.6228 4.9449 42.8650 2.4668 109.6935 2.5164 163.3303 0.9252
2084 5.1705 3.7655 88.1843 2.5052 22.8589 2.3735 55.7073 2.6145 122.0307 2.7297 138.8868 2.5401 -4.3457 4.9346 44.0461 2.4900 108.5255 2.6464 164.4085 1.3530
2085 3.9608 3.8309 87.6731 2.5333 21.1943 2.4890 55.1052 2.4123 123.0725 2.5286 137.5224 2.5789 -4.4374 4.4949 45.6506 2.4674 107.3405 2.6259 165.0336 1.4194
2086 2.6603 4.0983 87.1831 2.5873 20.0137 2.5428 54.7598 2.5178 123.9389 2.5763 136.0796 2.7339 -4.3815 4.3134 47.0874 2.1763 106.2094 2.4382 165.8504 1.6052
2087 1.5171 4.1290 86.6671 2.5089 18.7922 2.5879 54.1471 2.4634 125.2756 2.5631 134.5748 2.6056 -4.3710 4.3814 48.4876 2.3744 105.1243 2.4927 166.5525 1.6205
2088 0.7687 4.1686 86.5639 2.6506 17.6708 2.4850 53.8852 2.5143 126.6645 2.5208 133.4294 2.4445 -4.2863 4.1221 49.6283 2.4097 103.6931 2.7008 167.0996 1.2001
2089 -0.3066 4.2997 86.0388 2.4293 16.2018 2.6199 53.6999 2.5347 128.4019 2.4173 132.2456 2.5468 -4.0610 4.1976 50.9573 2.4667 102.6702 2.5205 167.7531 1.2379
2090 -1.3851 4.4758 85.0615 2.6084 15.0715 2.3073 53.5306 2.5093 129.5980 2.6011 131.2646 2.5153 -3.5913 4.4787 52.1123 2.4049 101.2569 2.6384 168.0838 1.2598
2091 -2.2452 4.5972 84.4837 2.4780 13.8637 2.3324 53.5605 2.5207 130.8987 2.4726 129.8122 2.7222 -3.2864 4.5146 53.3321 2.5653 100.0616 2.4796 168.5682 1.0257
2092 -2.7955 4.3228 83.6883 2.5262 12.5210 2.3148 53.7902 2.5995 132.0989 2.3558 128.4449 2.5150 -2.4951 4.6707 54.1193 2.3602 98.8492 2.6114 168.7842 0.9592
2093 -3.3018 4.6377 82.6846 2.6466 11.2440 2.1777 53.5763 2.4223 133.2681 2.5808 127.1450 2.3613 -1.8718 4.4911 55.1194 2.4225 97.4988 2.5397 169.0214 1.1696
2094 -4.0949 4.9081 81.3373 2.5308 10.1584 2.0267 54.0518 2.5098 134.2253 2.4987 126.4029 2.4471 -1.5187 4.4633 56.1211 2.4590 96.0617 2.4481 169.2298 1.1865
2095 -4.8935 5.1051 79.9455 2.5501 8.8947 1.8953 53.9776 2.5464 135.6728 2.6651 125.3823 2.5496 -0.5711 4.3829 56.5264 2.3260 94.5484 2.3784 169.1819 1.1814
2096 -5.4779 4.9741 78.6097 2.5425 7.5928 1.8934 54.7614 2.5457 136.7928 2.7433 124.3859 2.5120 0.2252 4.5506 57.0488 2.5562 93.4445 2.4856 169.0006 1.6193
2097 -5.7748 5.2550 77.5190 2.3375 6.7267 1.5122 55.2852 2.5647 138.2810 2.6514 123.1508 2.3640 1.5561 4.2681 57.1144 2.5421 92.2472 2.5142 169.3413 1.6445
2098 -5.7664 4.9489 76.2931 2.4916 5.5422 1.3352 55.9681 2.5182 139.9432 2.4709 123.0087 2.4958 2.5490 4.3739 57.1346 2.5027 91.3784 2.5124 169.5197 1.7203
2099 -5.9573 4.9798 75.1292 2.4540 4.3515 1.2162 57.1139 2.5414 141.1887 2.4566 123.0801 2.5335 3.9583 4.0309 57.0316 2.4676 90.8170 2.3889 169.4039 1.9664
2100 -6.3212 5.3039 73.6225 2.4787 3.1181 1.0773 57.9043 2.4698 142.6489 2.4195 122.7490 2.5436 5.1417 3.8674 57.1929 2.5227 90.0450 2.4742 169.4207 2.2561
2101 -6.5955 5.5485 72.5469 2.4570 1.8628 1.4670 59.0802 2.5845 144.0735 2.3295 122.6124 2.4341 6.2791 3.9280 57.2646 2.6027 89.4724 2.6462 169.3651 2.5171
2102 -6.8494 5.4755 71.5810 2.5581 1.0616 1.3166 60.3652 2.5393 145.8579 2.4969 122.8949 2.4794 7.9721 3.5697 56.8559 2.5028 88.7075 2.4605 169.6672 2.6795
2103 -7.0842 5.6478 70.5148 2.6373 0.6133 1.2709 61.3306 2.6866 147.3508 2.4556 122.7629 2.4472 9.3144 3.2105 56.6634 2.5110 88.1937 2.5093 169.2735 2.9259
2104 -7.1715 5.6145 69.6078 2.5700 0.2502 1.3533 62.6818 2.6431 148.4618 2.4051 122.8864 2.6224 10.8743 2.9855 56.1789 2.4818 87.8298 2.5113 168.9004 3.3769
2105 -7.2958 5.5553 68.8466 2.3751 -0.7544 1.5473 63.8536 2.6029 150.0012 2.2242 123.2148 2.5302 11.9130 2.8871 55.7739 2.4735 87.4132 2.3927 168.6213 3.4972
2106 -7.3169 5.3314 68.1591 2.6351 -1.2558 1.2032 65.3975 2.6026 151.4813 2.2461 123.5489 2.5064 13.6995 2.8607 55.1940 2.5372 87.5147 2.4775 168.2645 3.6207
2107 -7.4683 5.1588 67.3024 2.5478 -1.7231 1.4439 66.5636 2.6242 152.4216 2.0211 124.1391 2.5460 14.6066 2.5986 54.4595 2.7683 87.5378 2.4743 168.1667 3.8158
2108 -7.5686 5.0778 67.0101 2.4986 -2.4922 1.4147 67.6875 2.4308 153.9082 1.6528 124.9694 2.5439 15.8002 2.4729 53.6148 2.5961 88.1169 2.4536 167.9425 3.6335
2109 -7.1759 4.8333 66.5352 2.4560 -3.0777 1.3012 69.5543 2.5607 155.2717 1.7639 125.6286 2.4753 17.0089 2.5352 52.6976 2.4610 88.3665 2.5050 167.5298 3.9053
2110 -7.4799 4.6138 66.0434 2.5364 -3.7122 1.1637 70.6564 2.5625 156.4184 1.6443 126.3959 2.3969 18.1713 2.5269 51.6809 2.6381 88.4276 2.5170 167.3024 4.2063
2111 -7.2736 4.2515 65.8461 2.5133 -4.1263 1.1511 71.8616 2.7170 157.1673 1.7331 127.5028 2.4425 19.3466 2.5658 50.6068 2.5728 88.4349 2.5044 167.0210 4.3543
2112 -6.8920 3.7999 65.6689 2.5963 -4.1555 1.2579 73.1708 2.7418 158.1880 1.4908 128.9546 2.5405 20.9140 2.3714 48.9729 2.3989 88.5657 2.5341 167.0669 4.7271
2113 -6.8980 3.0121 65.7003 2.5139 -4.4939 1.5436 74.7312 2.4575 159.2464 1.1402 129.8366 2.5129 22.0381 2.3762 47.5969 2.4831 89.6956 2.6108 166.6953 4.7671
2114 -6.2214 2.3086 65.7147 2.5409 -4.3960 1.3579 75.8267 2.5357 160.2475 1.2202 131.3470 2.3654 23.3749 2.2942 46.3816 2.6151 90.6725 2.6375 166.3678 4.3587
2115 -6.1668 2.2697 66.2405 2.4786 -4.9824 1.4385 77.3732 2.3927 161.3868 1.2027 131.9459 2.5085 24.7303 2.6742 45.1341 2.4321 91.8367 2.4646 166.3160 4.6234
2116 -5.9678 1.7015 66.7486 2.5035 -5.1163 1.7695 79.0171 2.5840 161.9155 0.9671 133.4452 2.4305 26.0938 2.6824 43.6427 2.6542 92.2553 2.4780 166.1058 4.1135
2117 -6.0129 1.5286 67.2536 2.5545 -5.2492 2.1779 80.3191 2.6236 162.5701 0.9779 134.7843 2.5935 27.3408 2.6647 42.3482 2.5975 93.3144 2.6394 166.2576 3.8399
2118 -6.0226 1.4575 67.9040 2.5178 -5.3268 2.3514 81.6737 2.5465 163.4905 1.0848 136.0517 2.5647 28.6514 2.6329 40.8465 2.7195 94.7136 2.3968 166.1247 3.3719
2119 -5.6291 1.5339 68.1307 2.4771 -5.3522 2.5193 82.9150 2.4794 164.0967 0.7688 137.2998 2.4093 29.6254 2.7346 39.4043 2.3926 96.3263 2.5250 166.3764 2.9028
2120 -5.6677 1.3068 68.4736 2.4884 -5.1792 2.7346 84.2917 2.4711 164.5442 0.7473 138.9982 2.3197 30.9340 2.6629 37.9479 2.4863 97.6897 2.4762 166.4584 2.3556
2121 -5.5890 1.0564 69.1346 2.4755 -5.0599 3.1860 85.9823 2.5637 165.2805 0.6748 140.3858 2.4006 32.4446 2.6469 37.1198 2.5762 98.9573 2.5455 166.3203 2.0900
2122 -5.6297 1.1970 70.1225 2.5425 -4.9827 3.2398 87.4404 2.3780 165.3654 0.4597 141.6875 2.3337 34.1267 2.7545 36.1143 2.2694 100.2067 2.6935 166.2698 2.0273
2123 -5.8137 1.4903 71.2638 2.6232 -4.9249 3.5125 89.1217 2.5075 165.8111 0.3695 143.2157 2.5604 35.4479 2.5025 35.1564 2.4267 101.4787 2.6854 166.3282 2.2211
2124 -5.9371 1.6233 72.0760 2.5369 -4.7921 3.5278 90.4806 2.3636 166.3338 0.2344 144.4136 2.6490 36.5559 2.5379 34.2195 2.5595 102.8781 2.6370 166.5629 2.5471
2125 -5.7223 1.1827 72.7489 2.4498 -4.8546 3.5132 91.4715 2.5900 166.4117 -0.1929 145.5396 2.5244 37.7721 2.5936 33.6664 2.4867 104.1629 2.6536 166.8080 2.5952
2126 -5.3660 1.0798 74.2731 2.4904 -4.7696 3.7195 93.0298 2.5950 166.7491 -0.3459 146.8583 2.5344 38.7156 2.5543 32.6469 2.5678 105.4792 2.5332 166.6199 2.6003
2127 -5.0404 1.1897 75.7724 2.3456 -4.2258 3.4317 93.5872 2.4730 167.3629 -0.5092 147.6962 2.0152 39.4439 2.5591 32.4678 2.5001 106.7213 2.4312 166.4298 2.4990
2128 -4.7883 1.2089 77.1530 2.3504 -4.6199 3.3004 94.5301 2.5604 167.4852 -0.5570 148.9022 1.9066 40.3314 2.4979 32.3592 2.6091 108.1648 2.4984 166.2163 2.5252
2129 -4.5066 1.2932 78.5570 2.6518 -4.8449 3.2266 95.3093 2.3736 167.9452 -0.7593 150.2829 1.8414 40.7780 2.3819 32.2134 2.4415 109.2112 2.6275 166.0235 2.2139
2130 -4.6582 1.5068 79.7535 2.5744 -4.4837 3.4367 96.1915 2.4693 167.9600 -0.5545 151.7460 1.8945 41.1705 2.5869 32.0762 2.4395 110.8192 2.9522 166.2180 2.7216
2131 -5.1301 1.5169 81.3494 2.4631 -4.7252 2.7443 96.9621 2.4871 168.2104 -0.7136 153.0609 1.6342 41.5542 2.5159 32.4118 2.5282 112.4643 2.5579 166.6509 3.0728
2132 -5.0972 1.7673 82.4639 2.5388 -4.5602 2.8783 97.1856 2.5155 168.7268 -0.5532 154.3893 1.6613 41.4209 2.4313 32.5217 2.4174 113.7120 2.5855 166.5650 2.7979
2133 -5.1430 1.7559 83.6713 2.5497 -4.8777 2.7766 98.0383 2.4507 169.1853 -0.4546 155.2801 1.5564 41.5419 2.4608 33.0038 2.4665 115.2389 2.3619 166.8011 2.5519
2134 -5.2104 2.0031 85.0768 2.5049 -5.1956 2.9200 98.6701 2.5084 169.0669 -0.0980 156.3264 1.0958 41.7254 2.5730 32.8807 2.4563 116.3680 2.5603 166.6503 2.6407
2135 -4.7222 1.8401 86.0525 2.5271 -5.2635 2.5116 99.1459 2.5438 169.0610 0.2224 157.2366 0.9080 41.7446 2.4849 33.1086 2.4947 117.7415 2.6218 166.5696 2.2183
2136 -5.2629 1.8406 87.4188 2.4825 -5.0251 2.5266 99.3093 2.5103 169.0132 0.4654 158.2579 0.9298 41.6721 2.4505 33.7228 2.5428 119.0312 2.3631 166.3791 1.9410
2137 -5.5068 1.6009 88.8571 2.5300 -4.6651 2.7034 99.3692 2.5148 169.2521 0.5965 158.9353 0.9111 40.9032 2.4666 34.1631 2.4157 120.4703 2.5035 166.5195 1.9074
2138 -5.5567 1.8825 90.0383 2.5289 -4.6847 2.6028 99.2323 2.5478 169.6016 0.7010 159.8003 0.7072 40.7050 2.4008 35.0769 2.4042 121.7107 2.4917 166.7928 1.3285
2139 -5.8206 1.8966 91.5014 2.6494 -4.7142 2.4128 99.1654 2.4239 169.6964 0.7590 160.3625 0.9778 40.2068 2.4232 35.7219 2.5553 122.8718 2.4505 167.6357 1.2498
2140 -6.1511 2.0651 92.8879 2.5032 -4.3196 2.1056 98.7560 2.4842 169.9888 0.5641 160.8161 1.1636 40.2933 2.3172 36.8108 2.4724 124.3812 2.4210 167.8699 1.1294
2141 -6.4011 1.9129 94.1364 2.6794 -3.9587 1.9420 98.6067 2.4974 170.0042 0.3111 161.2076 1.1658 39.6651 2.3900 37.6923 2.5591 125.4690 2.5430 167.7780 1.2675
2142 -6.5806 1.6054 95.7463 2.5012 -3.6469 1.8472 98.0946 2.6159 170.1242 0.3759 161.8126 1.3126 39.6776 2.4578 38.7912 2.4154 126.2416 2.5236 167.4472 1.9101
2143 -6.5073 1.9660 96.9692 2.4825 -2.9913 1.7579 97.4253 2.5944 170.3317 0.6800 162.0323 1.5014 39.2484 2.3801 40.0920 2.4127 127.0388 2.5148 167.2263 2.0185
2144 -6.6506 1.9548 97.7737 2.4119 -2.2776 1.6218 96.2328 2.5026 170.3463 0.5650 162.6043 1.7923 38.6453 2.4587 40.9996 2.6541 127.9130 2.5377 166.9461 2.2706
2145 -7.4862 1.8845 99.0432 2.6184 -1.2030 1.7616 95.7762 2.5601 170.0827 -0.1793 162.6293 1.6557 37.7750 2.4353 42.0508 2.5520 128.9960 2.4589 166.7401 2.4638
2146 -7.4852 1.5941 100.5385 2.6655 -0.0261 1.6306 95.1124 2.6268 169.9666 -0.4257 162.3092 1.8778 36.8486 2.4896 43.0712 2.5744 129.9117 2.4541 166.6161 1.9990
2147 -7.5130 1.4730 101.7053 2.5015 0.9699 1.8060 94.1458 2.5903 169.8769 -0.3893 162.3553 1.8287 36.1825 2.4191 44.0890 2.4439 130.5889 2.5383 166.1855 2.3473
2148 -7.7820 1.6836 103.0834 2.2630 1.9854 1.7618 93.1239 2.5410 169.8596 -0.1845 162.2489 1.5685 35.5644 2.3755 45.0672 2.4789 131.0152 2.4908 166.0832 2.1978
2149 -8.1883 1.5002 104.4953 2.6216 2.7799 2.1292 91.5141 2.3677 169.8504 -0.2773 161.8595 1.0660 34.9087 2.4033 45.5370 2.4715 131.6410 2.5372 165.6349 2.3489
2150 -8.6714 1.5733 105.4279 2.4607 3.3373 2.0025 90.0758 2.5569 169.6383 -0.0186 161.1196 1.4592 34.5975 2.5204 46.3310 2.4460 131.8537 2.4393 165.7661 2.1367
2151 -8.9420 1.8591 106.4240 2.5277 4.3863 2.0642 88.8719 2.4754 169.8105 0.0719 160.1676 1.2200 34.0999 2.5664 47.1167 2.5451 132.3835 2.4450 165.8537 2.1874
2152 -9.1730 2.0712 107.6962 2.6127 5.4773 1.8529 87.1694 2.4250 169.7988 -0.1729 158.9913 1.2718 33.8682 2.4300 47.5725 2.3925 132.4580 2.4187 165.9115 2.6486
2153 -9.5336 1.8670 108.8717 2.3268 6.6379 2.0728 86.0764 2.5766 169.8817 0.3333 158.0912 1.5074 33.6587 2.4377 47.6508 2.4447 132.4817 2.5284 166.3009 3.0537
2154 -10.0077 2.0004 109.7472 2.7547 7.6516 1.8431 84.6941 2.4593 170.0407 0.7057 156.9498 1.5329 33.8082 2.4528 48.0850 2.5791 132.3062 2.4526 166.6656 3.3328
2155 -9.9341 2.1413 110.6015 2.7501 8.9466 2.0065 83.5641 2.4094 170.0315 1.3142 155.5619 1.7407 33.6684 2.4729 48.3211 2.5761 132.3313 2.4973 166.6360 3.3308
2156 -10.2051 2.5073 111.2937 2.5874 10.3854 2.0575 81.9977 2.3917 170.1036 1.6175 154.5878 1.2500 33.9921 2.5312 48.2976 2.4212 132.1876 2.5128 166.7983 3.2102
2157 -10.0127 2.7503 112.1100 2.4315 11.6354 2.1171 81.2382 2.6076 170.0097 1.9816 153.2556 1.6110 34.6459 2.4947 48.2224 2.4719 131.6633 2.5334 166.9454 3.5311
2158 -10.1255 2.6609 112.4702 2.4876 12.3749 2.3164 79.6905 2.4634 170.0930 2.6198 152.2949 1.7603 34.9905 2.5427 48.4257 2.5340 131.1018 2.4742 167.0566 3.8253
2159 -10.1716 2.9811 112.9409 2.4946 13.6120 2.3402 78.4251 2.4686 170.1802 2.8475 151.1297 2.0317 35.4915 2.5973 48.3413 2.5354 130.9409 2.5702 166.9084 3.6627
2160 -9.9970 3.2400 113.2391 2.5121 14.5274 2.3444 77.2888 2.4087 170.6345 2.8529 149.8924 1.9945 35.7677 2.4738 48.3727 2.4277 130.8654 2.5317 166.8604 3.9392
2161 -9.8722 3.4280 114.0276 2.4983 15.3278 2.4020 76.1410 2.4683 170.1700 3.2879 148.5315 2.1973 36.6304 2.4336 48.0707 2.5021 130.1812 2.5088 167.2514 4.4558
2162 -9.4292 3.9919 114.2999 2.4438 15.9495 2.4254 75.0529 2.4995 169.9398 3.4371 147.3413 2.3331 37.2215 2.5054 47.5601 2.4709 129.7728 2.5273 167.6716 4.6673
2163 -9.0970 4.4599 114.3971 2.4882 16.7836 2.6105 74.0155 2.5354 169.6068 2.9439 145.9918 2.3644 38.0193 2.5615 47.5613 2.5388 129.4572 2.4048 167.7963 4.9626
2164 -9.0343 4.6592 114.3580 2.4634 17.4973 2.5141 72.9730 2.3261 169.0197 2.8606 144.6856 2.4536 39.0590 2.6480 47.0609 2.5549 129.0338 2.5401 168.1009 5.0069
2165 -9.0888 4.8055 114.3986 2.4968 18.2126 2.5367 71.9112 2.3304 168.9427 2.8335 143.2704 2.5513 40.0350 2.4500 46.5550 2.4608 128.3326 2.5915 168.7740 5.2667
2166 -9.1086 4.8789 114.3322 2.4978 18.3329 2.4107 70.8979 2.3318 169.1383 2.7609 141.5301 2.3855 40.9678 2.5981 45.5705 2.5244 127.8614 2.4882 169.1944 5.2379
2167 -9.0876 4.7446 114.0867 2.4976 19.0893 2.4743 69.9742 2.3932 169.0545 2.9394 140.3231 2.4289 41.8167 2.5173 44.5528 2.4163 127.4627 2.5101 169.2605 5.4462
2168 -9.0278 4.6419 113.5218 2.4856 19.9818 2.4626 69.1437 2.3274 169.5952 3.4044 138.7861 2.6176 43.1277 2.5173 43.7034 2.4369 127.3755 2.4745 169.1519 5.5513
2169 -8.8956 4.4756 113.4923 2.5174 20.5126 2.5234 68.1272 2.5343 169.4760 3.1027 137.3217 2.6561 44.6560 2.6718 42.3977 2.3037 127.2720 2.4401 169.2611 5.3809
2170 -8.6880 4.3625 112.9691 2.5899 20.8018 2.4371 67.6122 2.4909 169.2628 3.2337 135.8234 2.4271 45.8062 2.3956 41.3099 2.4529 127.4215 2.4976 169.2436 4.9594
2171 -8.4764 4.1624 112.4799 2.4862 21.3449 2.5668 67.0826 2.5310 169.4726 3.8476 134.9930 2.6643 46.8417 2.3125 40.1768 2.4380 127.1819 2.5217 168.9968 4.9696
2172 -7.9795 3.9526 111.5516 2.6695 20.9836 2.4453 67.0346 2.4777 168.9322 3.8549 133.7726 2.4238 48.2284 2.4846 38.7385 2.3921 127.1988 2.5197 169.2159 4.8546
2173 -7.9649 3.7180 110.4234 2.4804 20.9331 2.4886 66.5751 2.5671 168.5812 3.8247 132.3620 2.6120 49.4612 2.4360 37.7843 2.4926 127.1171 2.4634 168.9514 4.8672
2174 -7.7587 3.8520 109.8863 2.5311 20.7207 2.4705 66.5442 2.5593 168.4172 3.7656 131.3642 2.7350 51.1444 2.4756 36.9239 2.6475 127.8094 2.5407 169.0542 4.8900
2175 -7.2922 3.8753 108.8612 2.5363 20.4630 2.5265 66.4625 2.5288 168.3947 3.3860 130.0087 2.6032 52.6114 2.3491 36.2020 2.4433 128.4261 2.4769 168.4546 4.7188
2176 -7.2746 3.9701 107.7067 2.6733 20.5266 2.4876 66.4462 2.4634 168.4152 3.1134 128.5885 2.6680 53.8983 2.3132 35.4549 2.5070 128.7415 2.5446 168.3224 4.7335
2177 -7.1131 4.3174 106.5079 2.5483 20.1358 2.3664 66.5445 2.4575 168.1198 3.3975 127.0525 2.5089 55.5058 2.3637 35.1138 2.4273 129.2366 2.5957 168.2693 4.3836
2178 -7.3352 4.5678 105.4363 2.4556 20.0500 2.3889 67.0005 2.4731 168.3845 3.2684 125.7909 2.3216 56.8660 2.4937 34.1636 2.5622 129.7023 2.6587 168.0220 4.1064
2179 -7.5123 4.8143 103.9737 2.4045 19.4469 2.5162 67.4925 2.3014 168.3969 3.5244 124.3566 2.5212 58.0127 2.1784 34.1733 2.3962 130.1040 2.5151 167.9068 3.8534
