panel,series,Rg_over_lc,Re_over_lc,position_class
20 C,model,0.115988,0.0979204,0
20 C,model,0.154643,0.565076,0
20 C,model,0.263673,0.89092,1
20 C,model,0.122351,0.0968251,0
20 C,model,0.136706,0.250457,4
20 C,model,0.107828,0.076396,0
20 C,model,0.126112,0.206984,0
20 C,model,0.083962,0.187289,0
20 C,model,0.143538,0.277303,0
20 C,model,0.093416,0.106148,0
20 C,model,0.114681,0.054091,0
20 C,model,0.159165,0.570462,0
20 C,model,0.261767,0.879293,1
20 C,model,0.113864,0.173713,0
20 C,model,0.135334,0.227915,4
20 C,model,0.10473,0.0331498,0
20 C,model,0.13379,0.273263,0
20 C,model,0.0840934,0.132584,0
20 C,model,0.145826,0.201374,0
20 C,model,0.101659,0.200939,0
20 C,model,0.117703,0.0941019,0
20 C,model,0.170051,0.563474,0
20 C,model,0.265044,0.901984,1
20 C,model,0.109615,0.217233,0
20 C,model,0.137042,0.17264,4
20 C,model,0.103308,0.0402731,0
20 C,model,0.128067,0.268421,0
20 C,model,0.080436,0.0984949,0
20 C,model,0.143339,0.147572,0
20 C,model,0.0916725,0.187826,0
20 C,model,0.11966,0.169439,0
20 C,model,0.182595,0.565621,0
20 C,model,0.270361,0.909998,1
20 C,model,0.0995858,0.212132,0
20 C,model,0.14084,0.163825,4
20 C,model,0.10394,0.0663469,0
20 C,model,0.126679,0.247114,0
20 C,model,0.0796449,0.0921887,0
20 C,model,0.1459,0.132594,0
20 C,model,0.0900296,0.225422,0
20 C,model,0.117415,0.203392,0
20 C,model,0.198865,0.600139,4
20 C,model,0.268189,0.897976,1
20 C,model,0.0946152,0.129472,0
20 C,model,0.160913,0.264905,4
20 C,model,0.114026,0.113526,0
20 C,model,0.118712,0.170541,0
20 C,model,0.0813134,0.12616,0
20 C,model,0.149078,0.114023,0
20 C,model,0.0897911,0.158002,0
20 C,model,0.119556,0.210944,0
20 C,model,0.218988,0.603601,4
20 C,model,0.264852,0.895382,1
20 C,model,0.0910507,0.110155,0
20 C,model,0.174844,0.35592,4
20 C,model,0.125607,0.144692,0
20 C,model,0.122185,0.106377,0
20 C,model,0.0863683,0.133018,0
20 C,model,0.156766,0.140203,0
20 C,model,0.0868786,0.209752,0
20 C,model,0.124868,0.179473,0
20 C,model,0.23735,0.677654,4
20 C,model,0.260666,0.880402,1
20 C,model,0.0866852,0.164482,0
20 C,model,0.191112,0.452313,4
20 C,model,0.132326,0.16071,0
20 C,model,0.125724,0.0696455,0
20 C,model,0.0852441,0.117888,0
20 C,model,0.151806,0.133764,0
20 C,model,0.084035,0.191175,0
20 C,model,0.126392,0.193097,0
20 C,model,0.241065,0.681822,4
20 C,model,0.264052,0.892046,1
20 C,model,0.0852839,0.142569,0
20 C,model,0.19987,0.548909,4
20 C,model,0.128514,0.106114,0
20 C,model,0.129617,0.069828,0
20 C,model,0.0864709,0.15679,0
20 C,model,0.143324,0.16233,0
20 C,model,0.0775209,0.201402,0
20 C,model,0.125192,0.181211,0
20 C,model,0.246462,0.725839,4
20 C,model,0.266301,0.889885,1
20 C,model,0.0850329,0.0906483,0
20 C,model,0.214446,0.594635,4
20 C,model,0.125989,0.0504251,0
20 C,model,0.13064,0.108867,0
20 C,model,0.0880859,0.143824,0
20 C,model,0.137393,0.24802,0
20 C,model,0.0851463,0.219038,0
20 C,model,0.123345,0.168208,0
20 C,model,0.239011,0.647741,4
20 C,model,0.268972,0.90243,1
20 C,model,0.0825953,0.0343115,0
20 C,model,0.213714,0.64671,0
20 C,model,0.130398,0.033982,0
20 C,model,0.129932,0.0781699,0
20 C,model,0.0867026,0.148607,0
20 C,model,0.131216,0.244034,0
20 C,model,0.0831564,0.242051,0
20 C,model,0.119985,0.199273,0
20 C,model,0.224026,0.556003,4
20 C,model,0.267917,0.895928,1
20 C,model,0.0875136,0.130119,0
20 C,model,0.19102,0.482994,0
20 C,model,0.125543,0.0876472,0
20 C,model,0.125436,0.0527198,0
20 C,model,0.0879778,0.122084,0
20 C,model,0.123405,0.292133,0
20 C,model,0.0852857,0.247176,0
20 C,model,0.11167,0.244759,0
20 C,model,0.201991,0.453049,4
20 C,model,0.271418,0.916503,1
20 C,model,0.0885557,0.18967,0
20 C,model,0.166677,0.374573,0
20 C,model,0.115585,0.15691,0
20 C,model,0.124102,0.156109,0
20 C,model,0.0963725,0.168428,0
20 C,model,0.112466,0.26472,0
20 C,model,0.0928001,0.234973,0
20 C,model,0.103988,0.211462,0
20 C,model,0.181152,0.371748,4
20 C,model,0.269479,0.906315,1
20 C,model,0.0884851,0.263561,0
20 C,model,0.157524,0.302511,0
20 C,model,0.114621,0.219692,0
20 C,model,0.13367,0.193212,0
20 C,model,0.093913,0.221439,0
20 C,model,0.117037,0.20266,0
20 C,model,0.0975127,0.188806,0
20 C,model,0.106033,0.211383,0
20 C,model,0.164341,0.270722,4
20 C,model,0.272321,0.911132,1
20 C,model,0.0882124,0.222298,0
20 C,model,0.135547,0.242162,0
20 C,model,0.111435,0.22319,0
20 C,model,0.121605,0.24933,0
20 C,model,0.105821,0.237066,0
20 C,model,0.11575,0.159516,0
20 C,model,0.105842,0.156172,0
20 C,model,0.0999947,0.189456,0
20 C,model,0.148479,0.159694,4
20 C,model,0.263505,0.888626,1
20 C,model,0.0883314,0.165411,0
20 C,model,0.124845,0.134886,0
20 C,model,0.0998306,0.188727,0
20 C,model,0.116893,0.17232,0
20 C,model,0.107445,0.211303,0
20 C,model,0.116476,0.142602,0
20 C,model,0.121245,0.17761,0
20 C,model,0.0933164,0.15343,0
20 C,model,0.1402,0.0662735,3
20 C,model,0.263953,0.894836,1
20 C,model,0.0919049,0.106766,0
20 C,model,0.117759,0.0344761,0
20 C,model,0.0982303,0.153387,0
20 C,model,0.113949,0.0783144,0
20 C,model,0.114566,0.171149,0
20 C,model,0.115401,0.0804158,0
20 C,model,0.129621,0.174406,0
20 C,model,0.0958173,0.155596,0
20 C,model,0.141429,0.0884155,3
20 C,model,0.261662,0.879956,1
20 C,model,0.0969912,0.0907074,0
20 C,model,0.121633,0.0255812,0
20 C,model,0.097759,0.182107,0
20 C,model,0.108896,0.0710551,0
20 C,model,0.116177,0.181815,0
20 C,model,0.115977,0.135227,0
20 C,model,0.133442,0.133931,0
20 C,model,0.101572,0.12899,0
20 C,model,0.155024,0.198662,3
20 C,model,0.266659,0.905262,1
20 C,model,0.104795,0.177985,0
20 C,model,0.116745,0.0470051,0
20 C,model,0.0937596,0.203117,0
20 C,model,0.108972,0.140275,0
20 C,model,0.128303,0.271893,0
20 C,model,0.132314,0.247253,0
20 C,model,0.140944,0.10229,0
20 C,model,0.107483,0.112215,0
20 C,model,0.169826,0.289796,3
20 C,model,0.266026,0.897032,1
20 C,model,0.120905,0.267777,0
20 C,model,0.124411,0.0951422,0
20 C,model,0.0937226,0.237436,0
20 C,model,0.114972,0.166774,0
20 C,model,0.120346,0.212284,0
20 C,model,0.144362,0.276002,0
20 C,model,0.143986,0.0764453,0
20 C,model,0.11172,0.0208911,0
20 C,model,0.192214,0.40478,4
20 C,model,0.252933,0.852545,1
20 C,model,0.136099,0.363476,0
20 C,model,0.126932,0.124442,0
20 C,model,0.0916676,0.214324,0
20 C,model,0.112788,0.194132,0
20 C,model,0.115569,0.19633,0
20 C,model,0.165976,0.387502,0
20 C,model,0.13784,0.160612,0
20 C,model,0.108946,0.095031,0
20 C,model,0.221131,0.542178,4
20 C,model,0.259587,0.8635,1
20 C,model,0.151843,0.414014,0
20 C,model,0.123591,0.0832642,0
20 C,model,0.0914999,0.113655,0
20 C,model,0.117833,0.190249,0
20 C,model,0.116711,0.18044,0
20 C,model,0.179995,0.404052,0
20 C,model,0.129554,0.239363,0
20 C,model,0.106258,0.0761492,0
20 C,model,0.237132,0.611011,4
20 C,model,0.262767,0.87733,1
20 C,model,0.176355,0.408111,0
20 C,model,0.117315,0.0853633,0
20 C,model,0.0927461,0.0426512,0
20 C,model,0.117073,0.204455,0
20 C,model,0.113771,0.175817,0
20 C,model,0.194338,0.518137,0
20 C,model,0.122291,0.223071,0
20 C,model,0.104244,0.0935677,0
20 C,model,0.248108,0.727609,4
20 C,model,0.194521,0.484526,0
20 C,model,0.123445,0.0532447,0
20 C,model,0.0938084,0.119305,0
20 C,model,0.107939,0.180439,0
20 C,model,0.107574,0.14756,0
20 C,model,0.204349,0.50191,0
20 C,model,0.115836,0.19219,0
20 C,model,0.110185,0.119521,0
20 C,model,0.253036,0.821945,4
20 C,model,0.264309,0.888413,2
20 C,model,0.21393,0.585715,0
20 C,model,0.131169,0.104896,0
20 C,model,0.0982963,0.244878,0
20 C,model,0.107222,0.210396,0
20 C,model,0.108574,0.117867,0
20 C,model,0.198313,0.486157,0
20 C,model,0.111365,0.200408,0
20 C,model,0.115219,0.15037,0
20 C,model,0.245334,0.82037,4
20 C,model,0.265311,0.892221,2
20 C,model,0.225538,0.660462,0
20 C,model,0.124004,0.124526,0
20 C,model,0.105313,0.279489,0
20 C,model,0.11136,0.185729,0
20 C,model,0.110038,0.105994,0
20 C,model,0.184653,0.426333,0
20 C,model,0.103289,0.193148,0
20 C,model,0.115123,0.199957,0
20 C,model,0.241818,0.783768,4
20 C,model,0.266422,0.887915,2
20 C,model,0.247451,0.798058,4
20 C,model,0.121116,0.1489,0
20 C,model,0.117358,0.279227,0
20 C,model,0.111338,0.150184,0
20 C,model,0.113297,0.135389,0
20 C,model,0.166738,0.334023,0
20 C,model,0.0952598,0.123593,0
20 C,model,0.120383,0.233655,0
20 C,model,0.231652,0.709714,4
20 C,model,0.26816,0.882269,2
20 C,model,0.248725,0.828686,4
20 C,model,0.12422,0.186967,0
20 C,model,0.117944,0.213429,0
20 C,model,0.115882,0.139173,0
20 C,model,0.115643,0.179598,0
20 C,model,0.152319,0.264539,4
20 C,model,0.0847482,0.0615261,0
20 C,model,0.11838,0.268678,0
20 C,model,0.214745,0.668564,4
20 C,model,0.268598,0.902287,2
20 C,model,0.247034,0.82431,4
20 C,model,0.127879,0.161654,0
20 C,model,0.121205,0.130356,0
20 C,model,0.135919,0.259462,0
20 C,model,0.113468,0.248256,0
20 C,model,0.138538,0.202758,4
20 C,model,0.0787332,0.0438766,0
20 C,model,0.121348,0.291866,0
20 C,model,0.198215,0.55213,4
20 C,model,0.267378,0.901705,2
20 C,model,0.260587,0.843263,4
20 C,model,0.129566,0.161365,0
20 C,model,0.120504,0.135457,0
20 C,model,0.14795,0.327598,0
20 C,model,0.113027,0.285095,0
20 C,model,0.134279,0.0946052,4
20 C,model,0.0821537,0.138947,0
20 C,model,0.125479,0.302304,0
20 C,model,0.189148,0.471129,0
20 C,model,0.267251,0.893971,2
20 C,model,0.269657,0.887328,4
20 C,model,0.127803,0.245416,0
20 C,model,0.119479,0.153021,0
20 C,model,0.165637,0.351577,0
20 C,model,0.103132,0.270826,0
20 C,model,0.130775,0.0428035,4
20 C,model,0.0861787,0.155113,0
20 C,model,0.120069,0.290815,0
20 C,model,0.166079,0.386457,0
20 C,model,0.259725,0.88398,3
20 C,model,0.270202,0.905608,4
20 C,model,0.13327,0.319447,0
20 C,model,0.11619,0.134947,0
20 C,model,0.183563,0.420113,0
20 C,model,0.0983312,0.295832,0
20 C,model,0.14455,0.129133,4
20 C,model,0.0937541,0.188056,0
20 C,model,0.119838,0.327093,0
20 C,model,0.153616,0.289106,0
20 C,model,0.262706,0.887456,3
20 C,model,0.263459,0.88555,4
20 C,model,0.121129,0.343404,0
20 C,model,0.116988,0.133171,0
20 C,model,0.201566,0.543161,0
20 C,model,0.0964921,0.283823,0
20 C,model,0.157524,0.219611,4
20 C,model,0.0946485,0.179445,0
20 C,model,0.10835,0.332659,0
20 C,model,0.132731,0.181183,0
20 C,model,0.262464,0.892611,3
20 C,model,0.260777,0.874426,3
20 C,model,0.11569,0.304611,0
20 C,model,0.11265,0.165654,0
20 C,model,0.214393,0.628901,0
20 C,model,0.101062,0.283729,0
20 C,model,0.175777,0.30052,4
20 C,model,0.0917866,0.148495,0
20 C,model,0.101763,0.240344,0
20 C,model,0.121744,0.151416,0
20 C,model,0.264134,0.873621,3
20 C,model,0.265658,0.893459,3
20 C,model,0.110477,0.251464,0
20 C,model,0.11416,0.193332,0
20 C,model,0.227514,0.716643,0
20 C,model,0.107225,0.279552,0
20 C,model,0.196122,0.363057,4
20 C,model,0.0897512,0.209375,0
20 C,model,0.0941673,0.16729,0
20 C,model,0.113379,0.152912,0
20 C,model,0.264213,0.892211,3
20 C,model,0.25988,0.869112,3
20 C,model,0.103609,0.157789,0
20 C,model,0.114852,0.136,0
20 C,model,0.235533,0.794709,0
20 C,model,0.126695,0.31614,0
20 C,model,0.20187,0.35934,4
20 C,model,0.0895305,0.156005,0
20 C,model,0.0967442,0.115892,0
20 C,model,0.103193,0.195799,0
20 C,model,0.264827,0.898707,3
20 C,model,0.25558,0.87254,3
20 C,model,0.105358,0.101257,0
20 C,model,0.116818,0.0789068,0
20 C,model,0.245758,0.827064,4
20 C,model,0.143927,0.322111,0
20 C,model,0.202238,0.37892,0
20 C,model,0.0981135,0.175466,0
20 C,model,0.0981613,0.176291,0
20 C,model,0.100028,0.234196,0
20 C,model,0.261954,0.875271,3
20 C,model,0.253404,0.866245,3
20 C,model,0.102512,0.129866,0
20 C,model,0.123186,0.0803636,0
20 C,model,0.253525,0.844996,4
20 C,model,0.161702,0.232166,0
20 C,model,0.199668,0.446544,0
20 C,model,0.0985838,0.174544,0
20 C,model,0.0971665,0.225803,0
20 C,model,0.101726,0.177781,0
20 C,model,0.260147,0.879982,4
20 C,model,0.250995,0.861913,3
20 C,model,0.0985435,0.13706,0
20 C,model,0.126676,0.130758,0
20 C,model,0.25911,0.855638,4
20 C,model,0.164132,0.209493,0
20 C,model,0.178117,0.418894,0
20 C,model,0.109764,0.18713,0
20 C,model,0.0946697,0.239224,0
20 C,model,0.101625,0.0604292,0
20 C,model,0.249513,0.831188,4
20 C,model,0.259216,0.874943,3
20 C,model,0.0947993,0.134825,0
20 C,model,0.140584,0.233269,0
20 C,model,0.26217,0.875338,4
20 C,model,0.166201,0.215722,0
20 C,model,0.15333,0.398258,0
20 C,model,0.127219,0.209228,0
20 C,model,0.0923707,0.176803,0
20 C,model,0.0952677,0.0807675,0
20 C,model,0.249754,0.847044,4
20 C,model,0.2635,0.890476,2
20 C,model,0.0884151,0.0982114,0
20 C,model,0.145135,0.283721,0
20 C,model,0.265405,0.886414,4
20 C,model,0.157778,0.199872,0
20 C,model,0.136807,0.374614,0
20 C,model,0.136173,0.210044,0
20 C,model,0.0925586,0.126458,0
20 C,model,0.098146,0.171323,0
20 C,model,0.254526,0.864829,4
20 C,model,0.26134,0.859203,2
20 C,model,0.0905281,0.0995009,0
20 C,model,0.152657,0.219779,0
20 C,model,0.264974,0.897405,4
20 C,model,0.158864,0.227724,0
20 C,model,0.120213,0.335005,0
20 C,model,0.13568,0.231276,0
20 C,model,0.0894506,0.108737,0
20 C,model,0.0967712,0.254469,0
20 C,model,0.249097,0.832968,4
20 C,model,0.255297,0.808836,2
20 C,model,0.0923516,0.148166,0
20 C,model,0.147564,0.162339,0
20 C,model,0.265098,0.893968,4
20 C,model,0.147396,0.235633,4
20 C,model,0.109482,0.332898,0
20 C,model,0.134354,0.127888,0
20 C,model,0.088222,0.180886,0
20 C,model,0.0956584,0.252587,0
20 C,model,0.247721,0.776857,4
20 C,model,0.244747,0.71895,2
20 C,model,0.101391,0.228481,0
20 C,model,0.150876,0.116278,0
20 C,model,0.26462,0.871855,3
20 C,model,0.137993,0.285608,4
20 C,model,0.0955486,0.299044,0
20 C,model,0.135096,0.166576,0
20 C,model,0.0906177,0.185942,0
20 C,model,0.0999856,0.258117,0
20 C,model,0.235309,0.677659,4
20 C,model,0.233519,0.631762,2
20 C,model,0.102554,0.276601,0
20 C,model,0.153668,0.126079,0
20 C,model,0.258503,0.866054,3
20 C,model,0.134964,0.31446,4
20 C,model,0.0841145,0.16925,0
20 C,model,0.13958,0.11806,0
20 C,model,0.0891177,0.18322,0
20 C,model,0.101502,0.181697,0
20 C,model,0.22009,0.587684,0
20 C,model,0.214713,0.514503,2
20 C,model,0.0968765,0.280802,0
20 C,model,0.149441,0.11592,0
20 C,model,0.260604,0.883348,3
20 C,model,0.133001,0.237823,4
20 C,model,0.078286,0.0719291,0
20 C,model,0.140728,0.0715108,0
20 C,model,0.0897154,0.132429,0
20 C,model,0.103838,0.0959954,0
20 C,model,0.197909,0.488316,0
20 C,model,0.192768,0.400567,2
20 C,model,0.0963126,0.288279,0
20 C,model,0.146896,0.139329,0
20 C,model,0.258695,0.876387,3
20 C,model,0.137777,0.159858,4
20 C,model,0.0849026,0.0424187,0
20 C,model,0.130544,0.118334,0
20 C,model,0.0989154,0.150077,0
20 C,model,0.113282,0.0891607,0
20 C,model,0.176779,0.40468,0
20 C,model,0.169723,0.292021,2
20 C,model,0.0951615,0.315196,0
20 C,model,0.137708,0.150169,0
20 C,model,0.257538,0.873495,3
20 C,model,0.132135,0.0781309,4
20 C,model,0.0878849,0.137936,0
20 C,model,0.12526,0.177157,0
20 C,model,0.103996,0.0704211,0
20 C,model,0.119572,0.17173,0
20 C,model,0.149391,0.274205,0
20 C,model,0.15058,0.176187,2
20 C,model,0.100123,0.302577,0
20 C,model,0.130153,0.192351,0
20 C,model,0.255016,0.870489,3
20 C,model,0.131813,0.0436227,4
20 C,model,0.095836,0.177404,0
20 C,model,0.122812,0.207877,0
20 C,model,0.108653,0.0347799,0
20 C,model,0.131293,0.216739,0
20 C,model,0.12412,0.184924,0
20 C,model,0.139728,0.0769532,2
20 C,model,0.103971,0.286072,0
20 C,model,0.125622,0.227377,0
20 C,model,0.260262,0.893226,3
20 C,model,0.130716,0.064785,4
20 C,model,0.0981502,0.201932,0
20 C,model,0.120893,0.219145,0
20 C,model,0.106846,0.0561294,0
20 C,model,0.138383,0.202244,0
20 C,model,0.117445,0.0850786,0
20 C,model,0.138041,0.0303351,2
20 C,model,0.102557,0.245329,0
20 C,model,0.116936,0.229905,0
20 C,model,0.265606,0.88786,2
20 C,model,0.129709,0.0748422,4
20 C,model,0.10433,0.202796,0
20 C,model,0.109738,0.247411,0
20 C,model,0.106816,0.0606345,0
20 C,model,0.151166,0.176361,0
20 C,model,0.116849,0.0673155,0
20 C,model,0.146315,0.131331,2
20 C,model,0.105961,0.140799,0
20 C,model,0.106532,0.249118,0
20 C,model,0.263301,0.894516,2
20 C,model,0.133245,0.0665406,4
20 C,model,0.10614,0.212134,0
20 C,model,0.105172,0.168404,0
20 C,model,0.111371,0.0549243,0
20 C,model,0.147706,0.108895,0
20 C,model,0.104644,0.0925223,0
20 C,model,0.166052,0.265552,2
20 C,model,0.107719,0.135215,0
20 C,model,0.098672,0.260973,0
20 C,model,0.260161,0.870162,2
20 C,model,0.125234,0.037374,4
20 C,model,0.101695,0.217945,0
20 C,model,0.111708,0.168884,0
20 C,model,0.116544,0.176091,0
20 C,model,0.150023,0.147541,0
20 C,model,0.102826,0.149892,0
20 C,model,0.183456,0.350123,2
20 C,model,0.115525,0.180002,0
20 C,model,0.0912967,0.236918,0
20 C,model,0.267776,0.902011,2
20 C,model,0.137189,0.121985,4
20 C,model,0.103107,0.189707,0
20 C,model,0.110904,0.109035,0
20 C,model,0.125143,0.201309,0
20 C,model,0.150213,0.106633,0
20 C,model,0.104392,0.12296,0
20 C,model,0.208217,0.454526,2
20 C,model,0.118776,0.18284,0
20 C,model,0.0820346,0.160217,0
20 C,model,0.261705,0.804666,2
20 C,model,0.159409,0.283084,4
20 C,model,0.101744,0.206129,0
20 C,model,0.108805,0.0366211,0
20 C,model,0.129474,0.274297,0
20 C,model,0.155804,0.0932858,0
20 C,model,0.10641,0.126625,0
20 C,model,0.23379,0.611157,2
20 C,model,0.116928,0.181405,0
20 C,model,0.080258,0.125823,0
20 C,model,0.256829,0.728591,2
20 C,model,0.179005,0.37527,4
20 C,model,0.098458,0.177086,0
20 C,model,0.111907,0.0961274,0
20 C,model,0.119534,0.306634,0
20 C,model,0.150945,0.0745634,0
20 C,model,0.110845,0.0935205,0
20 C,model,0.250046,0.726714,2
20 C,model,0.114951,0.21525,0
20 C,model,0.0811698,0.0320729,0
20 C,model,0.241129,0.658535,2
20 C,model,0.201436,0.474197,4
20 C,model,0.101237,0.119509,0
20 C,model,0.114136,0.177094,0
20 C,model,0.114618,0.314563,0
20 C,model,0.146533,0.100828,0
20 C,model,0.104385,0.0511342,0
20 C,model,0.259103,0.825197,2
20 C,model,0.11429,0.264881,0
20 C,model,0.0845463,0.100964,0
20 C,model,0.228462,0.562355,2
20 C,model,0.217365,0.567936,4
20 C,model,0.116144,0.103175,0
20 C,model,0.119225,0.219516,0
20 C,model,0.107994,0.280088,0
20 C,model,0.152019,0.0989899,0
20 C,model,0.102202,0.0992354,0
20 C,model,0.259699,0.873216,2
20 C,model,0.11082,0.321125,0
20 C,model,0.091566,0.201336,0
20 C,model,0.201041,0.436364,1
20 C,model,0.2291,0.664047,4
20 C,model,0.124628,0.191529,0
20 C,model,0.129578,0.206708,0
20 C,model,0.10166,0.203819,0
20 C,model,0.150098,0.0718308,0
20 C,model,0.0981987,0.181529,0
20 C,model,0.262668,0.886317,2
20 C,model,0.107692,0.276776,0
20 C,model,0.0935436,0.25387,0
20 C,model,0.18347,0.355703,1
20 C,model,0.240739,0.771216,4
20 C,model,0.131661,0.234879,0
20 C,model,0.139405,0.188217,0
20 C,model,0.0944267,0.119793,0
20 C,model,0.15378,0.0847811,0
20 C,model,0.0969105,0.208083,0
20 C,model,0.265535,0.891778,2
20 C,model,0.109637,0.318617,0
20 C,model,0.0936762,0.270849,0
20 C,model,0.165425,0.267908,1
20 C,model,0.250304,0.829854,4
20 C,model,0.138139,0.1738,0
20 C,model,0.14366,0.123116,0
20 C,model,0.0983899,0.117421,0
20 C,model,0.147004,0.0714671,0
20 C,model,0.0936151,0.212256,0
20 C,model,0.269429,0.90382,2
20 C,model,0.120441,0.303446,0
20 C,model,0.0972136,0.191981,0
20 C,model,0.150431,0.167708,1
20 C,model,0.259131,0.825701,4
20 C,model,0.144429,0.118224,0
20 C,model,0.14925,0.0976506,0
20 C,model,0.101161,0.142899,0
20 C,model,0.132725,0.076554,0
20 C,model,0.098374,0.252909,0
20 C,model,0.260845,0.885676,3
20 C,model,0.139277,0.341317,0
20 C,model,0.107486,0.160431,0
20 C,model,0.138953,0.0583671,1
20 C,model,0.253277,0.821541,4
20 C,model,0.142069,0.104229,0
20 C,model,0.147943,0.171551,0
20 C,model,0.110874,0.0752582,0
20 C,model,0.128554,0.0428534,0
20 C,model,0.0996155,0.259624,0
20 C,model,0.259252,0.869644,3
20 C,model,0.165218,0.391684,0
20 C,model,0.116859,0.175463,0
20 C,model,0.138374,0.0581216,1
20 C,model,0.254379,0.851371,4
20 C,model,0.142174,0.166721,0
20 C,model,0.150721,0.251558,0
20 C,model,0.117534,0.0940366,0
20 C,model,0.128035,0.115308,0
20 C,model,0.100669,0.260389,0
20 C,model,0.268349,0.90527,3
20 C,model,0.186894,0.427469,0
20 C,model,0.125379,0.168,0
20 C,model,0.149441,0.165183,1
20 C,model,0.257901,0.864828,4
20 C,model,0.141547,0.225024,0
20 C,model,0.164004,0.329104,0
20 C,model,0.119356,0.0675455,0
20 C,model,0.134957,0.210825,0
20 C,model,0.105153,0.286067,0
20 C,model,0.26568,0.889619,3
20 C,model,0.210058,0.538889,0
20 C,model,0.132518,0.201395,0
20 C,model,0.166066,0.261544,1
20 C,model,0.256343,0.85292,3
20 C,model,0.145768,0.326422,0
20 C,model,0.178164,0.468016,0
20 C,model,0.122112,0.0977149,0
20 C,model,0.131114,0.263947,0
20 C,model,0.109365,0.299938,0
20 C,model,0.254588,0.801821,3
20 C,model,0.228615,0.649176,4
20 C,model,0.135636,0.195155,0
20 C,model,0.187101,0.373639,1
20 C,model,0.259991,0.858508,3
20 C,model,0.146741,0.409963,0
20 C,model,0.186664,0.580621,0
20 C,model,0.131956,0.163225,0
20 C,model,0.126415,0.291376,0
20 C,model,0.115592,0.291457,0
20 C,model,0.24364,0.706941,3
20 C,model,0.243894,0.746583,4
20 C,model,0.131022,0.246099,0
20 C,model,0.21132,0.489935,1
20 C,model,0.256978,0.863413,3
20 C,model,0.14963,0.461927,0
20 C,model,0.197042,0.593514,0
20 C,model,0.132948,0.156122,0
20 C,model,0.135686,0.367616,0
20 C,model,0.108381,0.260262,0
20 C,model,0.231267,0.623472,3
20 C,model,0.249852,0.850199,4
20 C,model,0.127506,0.268358,0
20 C,model,0.236815,0.621969,1
20 C,model,0.258828,0.825831,3
20 C,model,0.15373,0.52,0
20 C,model,0.205189,0.63206,0
20 C,model,0.120983,0.0893795,0
20 C,model,0.131751,0.394629,0
20 C,model,0.107676,0.196799,0
20 C,model,0.211914,0.510842,4
20 C,model,0.250887,0.840695,4
20 C,model,0.124516,0.243843,0
